0.000000000000000000e+00
3.030303120613098145e-02
6.060606241226196289e-02
9.090909361839294434e-02
1.212121248245239258e-01
1.515151560306549072e-01
1.818181872367858887e-01
2.121212184429168701e-01
2.424242496490478516e-01
2.727272808551788330e-01
3.030303120613098145e-01
3.333333432674407959e-01
3.636363744735717773e-01
3.939394056797027588e-01
4.242424368858337402e-01
4.545454680919647217e-01
4.848484992980957031e-01
5.151515007019042969e-01
5.454545617103576660e-01
5.757576227188110352e-01
6.060606241226196289e-01
6.363636255264282227e-01
6.666666865348815918e-01
6.969697475433349609e-01
7.272727489471435547e-01
7.575757503509521484e-01
7.878788113594055176e-01
8.181818723678588867e-01
8.484848737716674805e-01
8.787878751754760742e-01
9.090909361839294434e-01
9.393939971923828125e-01
9.696969985961914062e-01
1.000000000000000000e+00
1.030303001403808594e+00
1.060606122016906738e+00
1.090909123420715332e+00
1.121212124824523926e+00
1.151515245437622070e+00
1.181818246841430664e+00
1.212121248245239258e+00
1.242424249649047852e+00
1.272727251052856445e+00
1.303030371665954590e+00
1.333333373069763184e+00
1.363636374473571777e+00
1.393939495086669922e+00
1.424242496490478516e+00
1.454545497894287109e+00
1.484848499298095703e+00
1.515151500701904297e+00
1.545454621315002441e+00
1.575757622718811035e+00
1.606060624122619629e+00
1.636363744735717773e+00
1.666666746139526367e+00
1.696969628334045410e+00
1.727272629737854004e+00
1.757575750350952148e+00
1.787878751754760742e+00
1.818181753158569336e+00
1.848484754562377930e+00
1.878787755966186523e+00
1.909090876579284668e+00
1.939393877983093262e+00
1.969696879386901855e+00
2.000000000000000000e+00
2.030303001403808594e+00
2.060606002807617188e+00
2.090909004211425781e+00
2.121212005615234375e+00
2.151515007019042969e+00
2.181818246841430664e+00
2.212121248245239258e+00
2.242424249649047852e+00
2.272727251052856445e+00
2.303030490875244141e+00
2.333333492279052734e+00
2.363636493682861328e+00
2.393939495086669922e+00
2.424242496490478516e+00
2.454545497894287109e+00
2.484848499298095703e+00
2.515151500701904297e+00
2.545454502105712891e+00
2.575757741928100586e+00
2.606060743331909180e+00
2.636363744735717773e+00
2.666666746139526367e+00
2.696969747543334961e+00
2.727272748947143555e+00
2.757575750350952148e+00
2.787878990173339844e+00
2.818181991577148438e+00
2.848484992980957031e+00
2.878787994384765625e+00
2.909090995788574219e+00
2.939393997192382812e+00
2.969696998596191406e+00
3.000000000000000000e+00
