1.000000119209289551e+00,1.000000119209289551e+00,1.000000119209289551e+00,1.000000119209289551e+00,1.000000119209289551e+00
1.000000119209289551e+00,1.000000119209289551e+00,1.000000119209289551e+00,1.000000119209289551e+00,1.000000119209289551e+00
1.000000238418579102e+00,1.000000238418579102e+00,1.000000238418579102e+00,1.000000238418579102e+00,1.000000238418579102e+00
1.000000238418579102e+00,1.000000238418579102e+00,1.000000238418579102e+00,1.000000238418579102e+00,1.000000238418579102e+00
1.000000238418579102e+00,1.000000238418579102e+00,1.000000238418579102e+00,1.000000238418579102e+00,1.000000238418579102e+00
1.000000476837158203e+00,1.000000476837158203e+00,1.000000476837158203e+00,1.000000476837158203e+00,1.000000476837158203e+00
1.000000596046447754e+00,1.000000596046447754e+00,1.000000596046447754e+00,1.000000596046447754e+00,1.000000596046447754e+00
1.000000476837158203e+00,1.000000476837158203e+00,1.000000476837158203e+00,1.000000476837158203e+00,1.000000476837158203e+00
1.000000357627868652e+00,1.000000357627868652e+00,1.000000357627868652e+00,1.000000357627868652e+00,1.000000357627868652e+00
1.000001430511474609e+00,1.000001430511474609e+00,1.000001430511474609e+00,1.000001430511474609e+00,1.000001430511474609e+00
1.000001430511474609e+00,1.000001430511474609e+00,1.000001430511474609e+00,1.000001430511474609e+00,1.000001430511474609e+00
1.000000357627868652e+00,1.000000357627868652e+00,1.000000357627868652e+00,1.000000357627868652e+00,1.000000357627868652e+00
9.999998211860656738e-01,9.999998211860656738e-01,9.999998211860656738e-01,9.999998211860656738e-01,9.999998211860656738e-01
9.999994039535522461e-01,9.999994039535522461e-01,9.999994039535522461e-01,9.999994039535522461e-01,9.999994039535522461e-01
9.999992251396179199e-01,9.999992251396179199e-01,9.999992251396179199e-01,9.999992251396179199e-01,9.999992251396179199e-01
9.999977946281433105e-01,9.999977946281433105e-01,9.999977946281433105e-01,9.999977946281433105e-01,9.999977946281433105e-01
9.999967217445373535e-01,9.999967217445373535e-01,9.999967217445373535e-01,9.999967217445373535e-01,9.999967217445373535e-01
9.999957680702209473e-01,9.999957680702209473e-01,9.999957680702209473e-01,9.999957680702209473e-01,9.999957680702209473e-01
9.999942183494567871e-01,9.999942183494567871e-01,9.999942183494567871e-01,9.999942183494567871e-01,9.999942183494567871e-01
9.999921917915344238e-01,9.999921917915344238e-01,9.999921917915344238e-01,9.999921917915344238e-01,9.999921917915344238e-01
9.999899864196777344e-01,9.999899864196777344e-01,9.999899864196777344e-01,9.999899864196777344e-01,9.999899864196777344e-01
9.999878406524658203e-01,9.999878406524658203e-01,9.999878406524658203e-01,9.999878406524658203e-01,9.999878406524658203e-01
9.999853968620300293e-01,9.999853968620300293e-01,9.999853968620300293e-01,9.999853968620300293e-01,9.999853968620300293e-01
9.999817013740539551e-01,9.999817013740539551e-01,9.999817013740539551e-01,9.999817013740539551e-01,9.999817013740539551e-01
9.999775290489196777e-01,9.999775290489196777e-01,9.999775290489196777e-01,9.999775290489196777e-01,9.999775290489196777e-01
9.999734163284301758e-01,9.999734163284301758e-01,9.999734163284301758e-01,9.999734163284301758e-01,9.999734163284301758e-01
9.999688267707824707e-01,9.999688267707824707e-01,9.999688267707824707e-01,9.999688267707824707e-01,9.999688267707824707e-01
9.999631643295288086e-01,9.999631643295288086e-01,9.999631643295288086e-01,9.999631643295288086e-01,9.999631643295288086e-01
9.999566674232482910e-01,9.999566674232482910e-01,9.999566674232482910e-01,9.999566674232482910e-01,9.999566674232482910e-01
9.999496340751647949e-01,9.999496340751647949e-01,9.999496340751647949e-01,9.999496340751647949e-01,9.999496340751647949e-01
9.999421834945678711e-01,9.999421834945678711e-01,9.999421834945678711e-01,9.999421834945678711e-01,9.999421834945678711e-01
9.999333024024963379e-01,9.999333024024963379e-01,9.999333024024963379e-01,9.999333024024963379e-01,9.999333024024963379e-01
9.999239444732666016e-01,9.999239444732666016e-01,9.999239444732666016e-01,9.999239444732666016e-01,9.999239444732666016e-01
9.999135732650756836e-01,9.999135732650756836e-01,9.999135732650756836e-01,9.999135732650756836e-01,9.999135732650756836e-01
9.999022483825683594e-01,9.999022483825683594e-01,9.999022483825683594e-01,9.999022483825683594e-01,9.999022483825683594e-01
9.998902678489685059e-01,9.998902678489685059e-01,9.998902678489685059e-01,9.998902678489685059e-01,9.998902678489685059e-01
9.998766779899597168e-01,9.998766779899597168e-01,9.998766779899597168e-01,9.998766779899597168e-01,9.998766779899597168e-01
9.998620152473449707e-01,9.998620152473449707e-01,9.998620152473449707e-01,9.998620152473449707e-01,9.998620152473449707e-01
9.998462200164794922e-01,9.998462200164794922e-01,9.998462200164794922e-01,9.998462200164794922e-01,9.998462200164794922e-01
9.998288750648498535e-01,9.998288750648498535e-01,9.998288750648498535e-01,9.998288750648498535e-01,9.998288750648498535e-01
9.998102784156799316e-01,9.998102784156799316e-01,9.998102784156799316e-01,9.998102784156799316e-01,9.998102784156799316e-01
9.997891783714294434e-01,9.997891783714294434e-01,9.997891783714294434e-01,9.997891783714294434e-01,9.997891783714294434e-01
9.997670054435729980e-01,9.997670054435729980e-01,9.997670054435729980e-01,9.997670054435729980e-01,9.997670054435729980e-01
9.997430443763732910e-01,9.997430443763732910e-01,9.997430443763732910e-01,9.997430443763732910e-01,9.997430443763732910e-01
9.997175931930541992e-01,9.997175931930541992e-01,9.997175931930541992e-01,9.997175931930541992e-01,9.997175931930541992e-01
9.996902346611022949e-01,9.996902346611022949e-01,9.996902346611022949e-01,9.996902346611022949e-01,9.996902346611022949e-01
9.996609091758728027e-01,9.996609091758728027e-01,9.996609091758728027e-01,9.996609091758728027e-01,9.996609091758728027e-01
9.996301531791687012e-01,9.996301531791687012e-01,9.996301531791687012e-01,9.996301531791687012e-01,9.996301531791687012e-01
9.995966553688049316e-01,9.995966553688049316e-01,9.995966553688049316e-01,9.995966553688049316e-01,9.995966553688049316e-01
9.995617270469665527e-01,9.995617270469665527e-01,9.995617270469665527e-01,9.995617270469665527e-01,9.995617270469665527e-01
9.995239973068237305e-01,9.995239973068237305e-01,9.995239973068237305e-01,9.995239973068237305e-01,9.995239973068237305e-01
9.994844198226928711e-01,9.994844198226928711e-01,9.994844198226928711e-01,9.994844198226928711e-01,9.994844198226928711e-01
9.994423389434814453e-01,9.994423389434814453e-01,9.994423389434814453e-01,9.994423389434814453e-01,9.994423389434814453e-01
9.993987083435058594e-01,9.993987083435058594e-01,9.993987083435058594e-01,9.993987083435058594e-01,9.993987083435058594e-01
9.993519783020019531e-01,9.993520379066467285e-01,9.993520379066467285e-01,9.993520379066467285e-01,9.993520379066467285e-01
9.993026256561279297e-01,9.993026256561279297e-01,9.993026256561279297e-01,9.993026256561279297e-01,9.993026256561279297e-01
9.992507696151733398e-01,9.992507696151733398e-01,9.992507696151733398e-01,9.992507696151733398e-01,9.992508292198181152e-01
9.991959333419799805e-01,9.991959333419799805e-01,9.991959333419799805e-01,9.991959333419799805e-01,9.991959929466247559e-01
9.991377592086791992e-01,9.991378188133239746e-01,9.991379380226135254e-01,9.991379380226135254e-01,9.991379976272583008e-01
9.990772604942321777e-01,9.990772008895874023e-01,9.990772008895874023e-01,9.990771412849426270e-01,9.990770816802978516e-01
9.990131258964538574e-01,9.990130066871643066e-01,9.990128874778747559e-01,9.990128278732299805e-01,9.990127682685852051e-01
9.989454746246337891e-01,9.989454150199890137e-01,9.989452958106994629e-01,9.989452958106994629e-01,9.989452362060546875e-01
9.988742470741271973e-01,9.988741874694824219e-01,9.988740682601928711e-01,9.988740682601928711e-01,9.988740086555480957e-01
9.987999200820922852e-01,9.987998604774475098e-01,9.987998604774475098e-01,9.987998604774475098e-01,9.987998008728027344e-01
9.987226724624633789e-01,9.987226128578186035e-01,9.987224936485290527e-01,9.987224936485290527e-01,9.987224936485290527e-01
9.986407160758972168e-01,9.986407160758972168e-01,9.986407160758972168e-01,9.986406564712524414e-01,9.986406564712524414e-01
9.985562562942504883e-01,9.985562562942504883e-01,9.985562562942504883e-01,9.985562562942504883e-01,9.985562562942504883e-01
9.984679818153381348e-01,9.984679818153381348e-01,9.984679818153381348e-01,9.984679818153381348e-01,9.984679818153381348e-01
9.983761310577392578e-01,9.983761310577392578e-01,9.983761310577392578e-01,9.983761906623840332e-01,9.983761906623840332e-01
9.982789158821105957e-01,9.982789158821105957e-01,9.982789158821105957e-01,9.982789754867553711e-01,9.982789754867553711e-01
9.981782436370849609e-01,9.981781840324401855e-01,9.981783032417297363e-01,9.981783032417297363e-01,9.981783032417297363e-01
9.980732798576354980e-01,9.980733394622802734e-01,9.980733394622802734e-01,9.980733394622802734e-01,9.980733990669250488e-01
9.979641437530517578e-01,9.979639649391174316e-01,9.979639649391174316e-01,9.979639053344726562e-01,9.979638457298278809e-01
9.978494048118591309e-01,9.978492856025695801e-01,9.978492259979248047e-01,9.978491663932800293e-01,9.978491663932800293e-01
9.977304935455322266e-01,9.977304935455322266e-01,9.977304935455322266e-01,9.977304935455322266e-01,9.977304935455322266e-01
9.976075887680053711e-01,9.976074695587158203e-01,9.976073503494262695e-01,9.976072907447814941e-01,9.976072311401367188e-01
9.974790811538696289e-01,9.974790811538696289e-01,9.974790811538696289e-01,9.974790811538696289e-01,9.974790811538696289e-01
9.973467588424682617e-01,9.973466396331787109e-01,9.973466396331787109e-01,9.973466396331787109e-01,9.973466396331787109e-01
9.972093701362609863e-01,9.972090721130371094e-01,9.972091913223266602e-01,9.972091913223266602e-01,9.972091913223266602e-01
9.970649480819702148e-01,9.970645904541015625e-01,9.970645904541015625e-01,9.970646500587463379e-01,9.970647096633911133e-01
9.969168901443481445e-01,9.969167113304138184e-01,9.969167113304138184e-01,9.969167113304138184e-01,9.969167113304138184e-01
9.967630505561828613e-01,9.967626333236694336e-01,9.967626929283142090e-01,9.967627525329589844e-01,9.967628121376037598e-01
9.966037273406982422e-01,9.966036677360534668e-01,9.966036677360534668e-01,9.966036677360534668e-01,9.966036677360534668e-01
9.964389801025390625e-01,9.964388012886047363e-01,9.964388608932495117e-01,9.964388012886047363e-01,9.964387416839599609e-01
9.962688088417053223e-01,9.962687492370605469e-01,9.962687492370605469e-01,9.962687492370605469e-01,9.962686896324157715e-01
9.960920810699462891e-01,9.960923194885253906e-01,9.960922002792358398e-01,9.960921406745910645e-01,9.960920214653015137e-01
9.959087967872619629e-01,9.959087371826171875e-01,9.959086775779724121e-01,9.959086775779724121e-01,9.959087371826171875e-01
9.957194328308105469e-01,9.957192540168762207e-01,9.957193136215209961e-01,9.957193136215209961e-01,9.957193136215209961e-01
9.955254793167114258e-01,9.955251812934875488e-01,9.955251216888427734e-01,9.955251216888427734e-01,9.955251216888427734e-01
9.953241348266601562e-01,9.953235983848571777e-01,9.953235983848571777e-01,9.953235983848571777e-01,9.953235387802124023e-01
9.951164126396179199e-01,9.951155781745910645e-01,9.951156377792358398e-01,9.951156973838806152e-01,9.951158165931701660e-01
9.949018359184265137e-01,9.949012398719787598e-01,9.949012398719787598e-01,9.949012398719787598e-01,9.949012398719787598e-01
9.946811199188232422e-01,9.946807622909545898e-01,9.946807622909545898e-01,9.946807622909545898e-01,9.946807622909545898e-01
9.944534301757812500e-01,9.944527745246887207e-01,9.944527745246887207e-01,9.944527149200439453e-01,9.944527149200439453e-01
9.942194819450378418e-01,9.942185878753662109e-01,9.942185878753662109e-01,9.942185878753662109e-01,9.942185878753662109e-01
9.939771294593811035e-01,9.939763545989990234e-01,9.939763545989990234e-01,9.939764142036437988e-01,9.939764142036437988e-01
9.937283396720886230e-01,9.937275052070617676e-01,9.937275052070617676e-01,9.937275052070617676e-01,9.937274456024169922e-01
9.934726357460021973e-01,9.934719204902648926e-01,9.934718608856201172e-01,9.934718012809753418e-01,9.934717416763305664e-01
9.932097196578979492e-01,9.932088851928710938e-01,9.932090044021606445e-01,9.932090044021606445e-01,9.932090044021606445e-01
9.929381012916564941e-01,9.929369091987609863e-01,9.929367303848266602e-01,9.929367303848266602e-01,9.929367303848266602e-01
9.926590919494628906e-01,9.926578402519226074e-01,9.926578402519226074e-01,9.926577806472778320e-01,9.926577210426330566e-01
9.923723936080932617e-01,9.923709630966186523e-01,9.923710823059082031e-01,9.923711419105529785e-01,9.923711419105529785e-01
9.920772910118103027e-01,9.920759201049804688e-01,9.920760393142700195e-01,9.920760393142700195e-01,9.920760393142700195e-01
9.917753338813781738e-01,9.917733073234558105e-01,9.917733073234558105e-01,9.917733073234558105e-01,9.917733073234558105e-01
9.914642572402954102e-01,9.914622902870178223e-01,9.914621710777282715e-01,9.914622306823730469e-01,9.914622902870178223e-01
9.911454916000366211e-01,9.911434650421142578e-01,9.911435246467590332e-01,9.911435246467590332e-01,9.911435246467590332e-01
9.908181428909301758e-01,9.908158779144287109e-01,9.908158183097839355e-01,9.908158183097839355e-01,9.908157587051391602e-01
9.904821515083312988e-01,9.904797673225402832e-01,9.904797077178955078e-01,9.904797673225402832e-01,9.904798269271850586e-01
9.901378154754638672e-01,9.901350140571594238e-01,9.901350736618041992e-01,9.901351332664489746e-01,9.901351928710937500e-01
9.897848963737487793e-01,9.897820353507995605e-01,9.897820353507995605e-01,9.897820949554443359e-01,9.897820949554443359e-01
9.894225597381591797e-01,9.894196391105651855e-01,9.894195795059204102e-01,9.894195795059204102e-01,9.894196391105651855e-01
9.890524744987487793e-01,9.890493154525756836e-01,9.890493154525756836e-01,9.890493154525756836e-01,9.890491962432861328e-01
9.886717200279235840e-01,9.886679649353027344e-01,9.886682033538818359e-01,9.886681437492370605e-01,9.886681437492370605e-01
9.882830977439880371e-01,9.882790446281433105e-01,9.882789850234985352e-01,9.882789850234985352e-01,9.882789254188537598e-01
9.878856539726257324e-01,9.878810644149780273e-01,9.878810644149780273e-01,9.878812432289123535e-01,9.878813028335571289e-01
9.874778985977172852e-01,9.874730110168457031e-01,9.874731302261352539e-01,9.874731898307800293e-01,9.874733686447143555e-01
9.870607256889343262e-01,9.870553612709045410e-01,9.870554804801940918e-01,9.870554804801940918e-01,9.870554804801940918e-01
9.866343736648559570e-01,9.866284728050231934e-01,9.866287112236022949e-01,9.866288304328918457e-01,9.866288304328918457e-01
9.861978888511657715e-01,9.861920475959777832e-01,9.861919879913330078e-01,9.861920475959777832e-01,9.861919283866882324e-01
9.857520461082458496e-01,9.857451319694519043e-01,9.857452511787414551e-01,9.857453107833862305e-01,9.857453107833862305e-01
9.852967262268066406e-01,9.852889180183410645e-01,9.852890372276306152e-01,9.852891564369201660e-01,9.852892160415649414e-01
9.848294854164123535e-01,9.848213791847229004e-01,9.848214983940124512e-01,9.848215579986572266e-01,9.848215579986572266e-01
9.843540191650390625e-01,9.843448996543884277e-01,9.843450188636779785e-01,9.843451380729675293e-01,9.843451380729675293e-01
9.838677048683166504e-01,9.838580489158630371e-01,9.838581085205078125e-01,9.838582277297973633e-01,9.838582277297973633e-01
9.833705425262451172e-01,9.833603501319885254e-01,9.833604097366333008e-01,9.833605885505676270e-01,9.833605885505676270e-01
9.828637838363647461e-01,9.828526377677917480e-01,9.828528165817260742e-01,9.828529357910156250e-01,9.828529953956604004e-01
9.823458194732666016e-01,9.823337197303771973e-01,9.823339581489562988e-01,9.823341369628906250e-01,9.823343753814697266e-01
9.818173646926879883e-01,9.818046092987060547e-01,9.818046092987060547e-01,9.818047881126403809e-01,9.818049073219299316e-01
9.812776446342468262e-01,9.812640547752380371e-01,9.812642335891723633e-01,9.812643527984619141e-01,9.812645912170410156e-01
9.807278513908386230e-01,9.807130098342895508e-01,9.807130694389343262e-01,9.807133674621582031e-01,9.807138442993164062e-01
9.801678657531738281e-01,9.801517724990844727e-01,9.801510572433471680e-01,9.801512956619262695e-01,9.801516532897949219e-01
9.795950651168823242e-01,9.795777797698974609e-01,9.795773029327392578e-01,9.795775413513183594e-01,9.795778393745422363e-01
9.790116548538208008e-01,9.789934158325195312e-01,9.789929389953613281e-01,9.789931774139404297e-01,9.789935350418090820e-01
9.784178733825683594e-01,9.783976078033447266e-01,9.783975481986999512e-01,9.783973693847656250e-01,9.783972501754760742e-01
9.778124690055847168e-01,9.777906537055969238e-01,9.777906537055969238e-01,9.777905941009521484e-01,9.777904748916625977e-01
9.771950840950012207e-01,9.771717190742492676e-01,9.771718382835388184e-01,9.771716594696044922e-01,9.771714806556701660e-01
9.765676856040954590e-01,9.765421152114868164e-01,9.765422940254211426e-01,9.765421152114868164e-01,9.765419363975524902e-01
9.759274721145629883e-01,9.759004712104797363e-01,9.759002923965454102e-01,9.759002923965454102e-01,9.759003520011901855e-01
9.752750992774963379e-01,9.752464294433593750e-01,9.752464294433593750e-01,9.752464890480041504e-01,9.752465486526489258e-01
9.746113419532775879e-01,9.745811820030212402e-01,9.745810031890869141e-01,9.745810031890869141e-01,9.745810627937316895e-01
9.739366769790649414e-01,9.739038348197937012e-01,9.739038944244384766e-01,9.739038348197937012e-01,9.739038944244384766e-01
9.732496142387390137e-01,9.732140898704528809e-01,9.732142090797424316e-01,9.732143282890319824e-01,9.732143878936767578e-01
9.725506305694580078e-01,9.725130796432495117e-01,9.725133180618286133e-01,9.725134372711181641e-01,9.725136160850524902e-01
9.718400835990905762e-01,9.718003273010253906e-01,9.717997312545776367e-01,9.717999100685119629e-01,9.718001484870910645e-01
9.711165428161621094e-01,9.710739254951477051e-01,9.710735678672790527e-01,9.710738658905029297e-01,9.710741043090820312e-01
9.703817367553710938e-01,9.703354835510253906e-01,9.703354239463806152e-01,9.703353047370910645e-01,9.703352451324462891e-01
9.696348905563354492e-01,9.695853590965270996e-01,9.695855379104614258e-01,9.695854187011718750e-01,9.695852398872375488e-01
9.688748121261596680e-01,9.688223004341125488e-01,9.688225388526916504e-01,9.688224792480468750e-01,9.688224792480468750e-01
