1.000000000000000000e+00,9.963377714157104492e-01,9.853873848915100098e-01,9.673253297805786133e-01,9.424520134925842285e-01,9.111607670783996582e-01,8.739247918128967285e-01,8.312929868698120117e-01,7.838916182518005371e-01,7.324208617210388184e-01,6.776480078697204590e-01,6.203982234001159668e-01,5.615375638008117676e-01,5.019574761390686035e-01,4.425528645515441895e-01,3.842045962810516357e-01,3.277590274810791016e-01,2.740131318569183350e-01,2.237037867307662964e-01,1.775006055831909180e-01,1.360020041465759277e-01,9.973260015249252319e-02,6.914012134075164795e-02,4.459081962704658508e-02,2.636493183672428131e-02,1.465022470802068710e-02,9.538781829178333282e-03,1.102278754115104675e-02,1.899178884923458099e-02,3.323462978005409241e-02,5.344143882393836975e-02,7.920924574136734009e-02,1.100528761744499207e-01,1.454141288995742798e-01,1.846771240234375000e-01,2.271808534860610962e-01,2.722319960594177246e-01,3.191189765930175781e-01,3.671216070652008057e-01,4.155213832855224609e-01,4.636113643646240234e-01,5.107058882713317871e-01,5.561508536338806152e-01,5.993349552154541016e-01,6.396976113319396973e-01,6.767418384552001953e-01,7.100360393524169922e-01,7.392216324806213379e-01,7.640156745910644531e-01,7.842152714729309082e-01,7.996968626976013184e-01,8.104164600372314453e-01,8.164076805114746094e-01,8.177775740623474121e-01,8.146988749504089355e-01,8.074079155921936035e-01,7.961961627006530762e-01,7.814049124717712402e-01,7.634176611900329590e-01,7.426527142524719238e-01,7.195529341697692871e-01,6.945766806602478027e-01,6.681901812553405762e-01,6.408551335334777832e-01,6.130254268646240234e-01,5.851351618766784668e-01,5.575939416885375977e-01,5.307769179344177246e-01,5.050169229507446289e-01,4.805988967418670654e-01,4.577562510967254639e-01,4.366705715656280518e-01,4.174730479717254639e-01,4.002481698989868164e-01,3.850369453430175781e-01,3.718408942222595215e-01,3.606248497962951660e-01,3.513210713863372803e-01,3.438321053981781006e-01,3.380352854728698730e-01,3.337874710559844971e-01,3.309288620948791504e-01,3.292892575263977051e-01,3.286948204040527344e-01,3.289687633514404297e-01,3.299402296543121338e-01,3.314472734928131104e-01,3.333424031734466553e-01,3.354967236518859863e-01,3.378042578697204590e-01,3.401869535446166992e-01,3.425899744033813477e-01,3.449862301349639893e-01,3.473712801933288574e-01,3.497669100761413574e-01,3.522195816040039062e-01,3.548062443733215332e-01,3.576286435127258301e-01,3.608241379261016846e-01,3.645517230033874512e-01
1.000000000000000000e+00,9.963352084159851074e-01,9.853775501251220703e-01,9.673038125038146973e-01,9.424151778221130371e-01,9.111058712005615234e-01,8.738494515419006348e-01,8.311967849731445312e-01,7.837757468223571777e-01,7.322888374328613281e-01,6.775062084197998047e-01,6.202545762062072754e-01,5.614027380943298340e-01,5.018435120582580566e-01,4.424726366996765137e-01,3.841705024242401123e-01,3.277814090251922607e-01,2.741006612777709961e-01,2.238615751266479492e-01,1.777297407388687134e-01,1.362982392311096191e-01,1.000870913267135620e-01,6.953708082437515259e-02,4.500724375247955322e-02,2.676953189074993134e-02,1.500368583947420120e-02,9.791708551347255707e-03,1.111627649515867233e-02,1.885838434100151062e-02,3.279768303036689758e-02,5.261772871017456055e-02,7.791051268577575684e-02,1.081881225109100342e-01,1.428934037685394287e-01,1.814129650592803955e-01,2.230917066335678101e-01,2.672443389892578125e-01,3.131694793701171875e-01,3.601591587066650391e-01,4.075098633766174316e-01,4.545310437679290771e-01,5.005558133125305176e-01,5.449498295783996582e-01,5.871227979660034180e-01,6.265366077423095703e-01,6.627147793769836426e-01,6.952483057975769043e-01,7.237997055053710938e-01,7.481071949005126953e-01,7.679864168167114258e-01,7.833320498466491699e-01,7.941162586212158203e-01,8.003852963447570801e-01,8.022569417953491211e-01,7.999129891395568848e-01,7.935948371887207031e-01,7.835967540740966797e-01,7.702579498291015625e-01,7.539572715759277344e-01,7.351008057594299316e-01,7.141156792640686035e-01,6.914367675781250000e-01,6.675013899803161621e-01,6.427383422851562500e-01,6.175619959831237793e-01,5.923659205436706543e-01,5.675152540206909180e-01,5.433389544486999512e-01,5.201240777969360352e-01,4.981093108654022217e-01,4.774831533432006836e-01,4.583832323551177979e-01,4.408991634845733643e-01,4.250769317150115967e-01,4.109217822551727295e-01,3.984055519104003906e-01,3.874659240245819092e-01,3.780152797698974609e-01,3.699431419372558594e-01,3.631193935871124268e-01,3.574012815952301025e-01,3.526361286640167236e-01,3.486705720424652100e-01,3.453508615493774414e-01,3.425304591655731201e-01,3.400749862194061279e-01,3.378652036190032959e-01,3.358045518398284912e-01,3.338203132152557373e-01,3.318687379360198975e-01,3.299351036548614502e-01,3.280320167541503906e-01,3.261987864971160889e-01,3.244999647140502930e-01,3.230234086513519287e-01,3.218855857849121094e-01,3.212251961231231689e-01,3.212109506130218506e-01,3.220304250717163086e-01,3.238940834999084473e-01
1.000000000000000000e+00,9.963330626487731934e-01,9.853690862655639648e-01,9.672853946685791016e-01,9.423835277557373047e-01,9.110584259033203125e-01,8.737850189208984375e-01,8.311154246330261230e-01,7.836800813674926758e-01,7.321829795837402344e-01,6.773972511291503906e-01,6.201519966125488281e-01,5.613173842430114746e-01,5.017881989479064941e-01,4.424602091312408447e-01,3.842134177684783936e-01,3.278909623622894287e-01,2.742850482463836670e-01,2.241250872611999512e-01,1.780727654695510864e-01,1.367159634828567505e-01,1.005683541297912598e-01,7.006380707025527954e-02,4.555378481745719910e-02,2.730159647762775421e-02,1.547754649072885513e-02,1.015390362590551376e-02,1.130378246307373047e-02,1.879830099642276764e-02,3.240854293107986450e-02,5.181149765849113464e-02,7.659454643726348877e-02,1.062673181295394897e-01,1.402736008167266846e-01,1.780035644769668579e-01,2.188080102205276489e-01,2.620105743408203125e-01,3.069209158420562744e-01,3.528445363044738770e-01,3.990925252437591553e-01,4.449918270111083984e-01,4.898953735828399658e-01,5.331894159317016602e-01,5.743057727813720703e-01,6.127291917800903320e-01,6.480065584182739258e-01,6.797510385513305664e-01,7.076479196548461914e-01,7.314573526382446289e-01,7.510150671005249023e-01,7.662341594696044922e-01,7.771027088165283203e-01,7.836809158325195312e-01,7.860970497131347656e-01,7.845417857170104980e-01,7.792611718177795410e-01,7.705508470535278320e-01,7.587485909461975098e-01,7.442243695259094238e-01,7.273727059364318848e-01,7.086001634597778320e-01,6.883177161216735840e-01,6.669308543205261230e-01,6.448323726654052734e-01,6.223971247673034668e-01,5.999748706817626953e-01,5.778850913047790527e-01,5.564101934432983398e-01,5.357899665832519531e-01,5.162163972854614258e-01,4.978317618370056152e-01,4.807306826114654541e-01,4.649608433246612549e-01,4.505306184291839600e-01,4.374103248119354248e-01,4.255414605140686035e-01,4.148370027542114258e-01,4.051913619041442871e-01,3.964807093143463135e-01,3.885692954063415527e-01,3.813173770904541016e-01,3.745813667774200439e-01,3.682239055633544922e-01,3.621159791946411133e-01,3.561413884162902832e-01,3.502036631107330322e-01,3.442303538322448730e-01,3.381766378879547119e-01,3.320276439189910889e-01,3.258040249347686768e-01,3.195541501045227051e-01,3.133593499660491943e-01,3.073258996009826660e-01,3.015867769718170166e-01,2.962971031665802002e-01,2.916393876075744629e-01,2.878177762031555176e-01,2.850579619407653809e-01,2.836052179336547852e-01,2.837125062942504883e-01
1.000000000000000000e+00,9.963315725326538086e-01,9.853621125221252441e-01,9.672696590423583984e-01,9.423565268516540527e-01,9.110184311866760254e-01,8.737312555313110352e-01,8.310490846633911133e-01,7.836040854454040527e-01,7.321032881736755371e-01,6.773214936256408691e-01,6.200901269912719727e-01,5.612816214561462402e-01,5.017914175987243652e-01,4.425163567066192627e-01,3.843356966972351074e-01,3.280899524688720703e-01,2.745687067508697510e-01,2.244978249073028564e-01,1.785336136817932129e-01,1.372593045234680176e-01,1.011810824275016785e-01,7.072599977254867554e-02,4.623702913522720337e-02,2.796793356537818909e-02,1.607945747673511505e-02,1.063410844653844833e-02,1.159405242651700974e-02,1.882134377956390381e-02,3.207845240831375122e-02,5.103512480854988098e-02,7.527473568916320801e-02,1.043050140142440796e-01,1.375704854726791382e-01,1.744658648967742920e-01,2.143487185239791870e-01,2.565518319606781006e-01,3.003964126110076904e-01,3.452017605304718018e-01,3.902955055236816406e-01,4.350222349166870117e-01,4.787551164627075195e-01,5.209025144577026367e-01,5.609194040298461914e-01,5.983142256736755371e-01,6.326576471328735352e-01,6.635878086090087891e-01,6.908129453659057617e-01,7.141156792640686035e-01,7.333528399467468262e-01,7.484562397003173828e-01,7.594305276870727539e-01,7.663500905036926270e-01,7.693542838096618652e-01,7.686406373977661133e-01,7.644605636596679688e-01,7.571105360984802246e-01,7.469235062599182129e-01,7.342607975006103516e-01,7.195014953613281250e-01,7.030313611030578613e-01,6.852334141731262207e-01,6.664801836013793945e-01,6.471266150474548340e-01,6.275056600570678711e-01,6.079221963882446289e-01,5.886490941047668457e-01,5.699210166931152344e-01,5.519298911094665527e-01,5.348203778266906738e-01,5.186898112297058105e-01,5.035882592201232910e-01,4.895228445529937744e-01,4.764641523361206055e-01,4.643491804599761963e-01,4.530890583992004395e-01,4.425743818283081055e-01,4.326815009117126465e-01,4.232759177684783936e-01,4.142189621925354004e-01,4.053736329078674316e-01,3.966085314750671387e-01,3.878034949302673340e-01,3.788559436798095703e-01,3.696824908256530762e-01,3.602275848388671875e-01,3.504657745361328125e-01,3.404068648815155029e-01,3.300961852073669434e-01,3.196165859699249268e-01,3.090849518775939941e-01,2.986481785774230957e-01,2.884804308414459229e-01,2.787817418575286865e-01,2.697736024856567383e-01,2.617043852806091309e-01,2.548392415046691895e-01,2.494619786739349365e-01,2.458655536174774170e-01,2.443463951349258423e-01
1.000000000000000000e+00,9.963300824165344238e-01,9.853563308715820312e-01,9.672568440437316895e-01,9.423342943191528320e-01,9.109853506088256836e-01,8.736878633499145508e-01,8.309970498085021973e-01,7.835476994514465332e-01,7.320489287376403809e-01,6.772782206535339355e-01,6.200689673423767090e-01,5.612953305244445801e-01,5.018541216850280762e-01,4.426423907279968262e-01,3.845375776290893555e-01,3.283794224262237549e-01,2.749536335468292236e-01,2.249819636344909668e-01,1.791159212589263916e-01,1.379318684339523315e-01,1.019295156002044678e-01,7.152795046567916870e-02,4.706116393208503723e-02,2.877368591725826263e-02,1.681537367403507233e-02,1.123828161507844925e-02,1.199449039995670319e-02,1.893578842282295227e-02,3.181634098291397095e-02,5.029885843396186829e-02,7.396235316991806030e-02,1.023137196898460388e-01,1.347987502813339233e-01,1.708164364099502563e-01,2.097323089838027954e-01,2.508884370326995850e-01,2.936185300350189209e-01,3.372563123703002930e-01,3.811457753181457520e-01,4.246516823768615723e-01,4.671672284603118896e-01,5.081239342689514160e-01,5.470008850097656250e-01,5.833317637443542480e-01,6.167126297950744629e-01,6.468058228492736816e-01,6.733447313308715820e-01,6.961344480514526367e-01,7.150539755821228027e-01,7.300549745559692383e-01,7.411580681800842285e-01,7.484520673751831055e-01,7.520865201950073242e-01,7.522671222686767578e-01,7.492482066154479980e-01,7.433260679244995117e-01,7.348285317420959473e-01,7.241057157516479492e-01,7.115190625190734863e-01,6.974310874938964844e-01,6.821953654289245605e-01,6.661491394042968750e-01,6.496074795722961426e-01,6.328604221343994141e-01,6.161667704582214355e-01,5.997520089149475098e-01,5.838022232055664062e-01,5.684611797332763672e-01,5.538266301155090332e-01,5.399497747421264648e-01,5.268377065658569336e-01,5.144569277763366699e-01,5.027403235435485840e-01,4.915928840637207031e-01,4.808982610702514648e-01,4.705238342285156250e-01,4.603304564952850342e-01,4.501745104789733887e-01,4.399151802062988281e-01,4.294220209121704102e-01,4.185754954814910889e-01,4.072771370410919189e-01,3.954509496688842773e-01,3.830500245094299316e-01,3.700600862503051758e-01,3.565071225166320801e-01,3.424553275108337402e-01,3.280123770236968994e-01,3.133245706558227539e-01,2.985759079456329346e-01,2.839781641960144043e-01,2.697744667530059814e-01,2.562281787395477295e-01,2.436289191246032715e-01,2.322849333286285400e-01,2.225226610898971558e-01,2.146764844655990601e-01,2.090875357389450073e-01,2.060848921537399292e-01
1.000000000000000000e+00,9.963290095329284668e-01,9.853519201278686523e-01,9.672465920448303223e-01,9.423165917396545410e-01,9.109594821929931641e-01,8.736543059349060059e-01,8.309590816497802734e-01,7.835105657577514648e-01,7.320200800895690918e-01,6.772676110267639160e-01,6.200885176658630371e-01,5.613587498664855957e-01,5.019760727882385254e-01,4.428375363349914551e-01,3.848201632499694824e-01,3.287603855133056641e-01,2.754409909248352051e-01,2.255793511867523193e-01,1.798204630613327026e-01,1.387353241443634033e-01,1.028159111738204956e-01,7.247269153594970703e-02,4.802999645471572876e-02,2.972259931266307831e-02,1.768945716321468353e-02,1.197152025997638702e-02,1.251057907938957214e-02,1.914788596332073212e-02,3.162912279367446899e-02,4.961081594228744507e-02,7.266757637262344360e-02,1.003052219748497009e-01,1.319718062877655029e-01,1.670710146427154541e-01,2.049761861562728882e-01,2.450401932001113892e-01,2.866089046001434326e-01,3.290322422981262207e-01,3.716711103916168213e-01,4.139101803302764893e-01,4.551645219326019287e-01,4.948898255825042725e-01,5.325900912284851074e-01,5.678250193595886230e-01,6.002165079116821289e-01,6.294536590576171875e-01,6.552943587303161621e-01,6.775678396224975586e-01,6.961757540702819824e-01,7.110885381698608398e-01,7.223446965217590332e-01,7.300459742546081543e-01,7.343527674674987793e-01,7.354776859283447266e-01,7.336784601211547852e-01,7.292484045028686523e-01,7.225086092948913574e-01,7.137970924377441406e-01,7.034550905227661133e-01,6.918193697929382324e-01,6.792124509811401367e-01,6.659342646598815918e-01,6.522594094276428223e-01,6.384329795837402344e-01,6.246671080589294434e-01,6.111388802528381348e-01,5.979862213134765625e-01,5.853043794631958008e-01,5.731431841850280762e-01,5.615094900131225586e-01,5.503664016723632812e-01,5.396411418914794922e-01,5.292305946350097656e-01,5.190075635910034180e-01,5.088291168212890625e-01,4.985422194004058838e-01,4.879930019378662109e-01,4.770315885543823242e-01,4.655169546604156494e-01,4.533255100250244141e-01,4.403541684150695801e-01,4.265257120132446289e-01,4.117949903011322021e-01,3.961529135704040527e-01,3.796304464340209961e-01,3.623037934303283691e-01,3.442954719066619873e-01,3.257746696472167969e-01,3.069528043270111084e-01,2.880780398845672607e-01,2.694296836853027344e-01,2.513142824172973633e-01,2.340606153011322021e-01,2.180211693048477173e-01,2.035642266273498535e-01,1.910690814256668091e-01,1.809218078851699829e-01,1.735011935234069824e-01,1.691663712263107300e-01
1.000000000000000000e+00,9.963283538818359375e-01,9.853487014770507812e-01,9.672387838363647461e-01,9.423030018806457520e-01,9.109399318695068359e-01,8.736305236816406250e-01,8.309351205825805664e-01,7.834919691085815430e-01,7.320158481597900391e-01,6.772887110710144043e-01,6.201480031013488770e-01,5.614713430404663086e-01,5.021571516990661621e-01,4.431029260158538818e-01,3.851835429668426514e-01,3.292333781719207764e-01,2.760311961174011230e-01,2.262898832559585571e-01,1.806484013795852661e-01,1.396708637475967407e-01,1.038412526249885559e-01,7.356107234954833984e-02,4.914470389485359192e-02,3.081640787422657013e-02,1.870362274348735809e-02,1.283669751137495041e-02,1.314566191285848618e-02,1.946184597909450531e-02,3.152286633849143982e-02,4.897787421941757202e-02,7.139871269464492798e-02,9.828948974609375000e-02,1.291013658046722412e-01,1.632433235645294189e-01,2.000966370105743408e-01,2.390254586935043335e-01,2.793895900249481201e-01,3.205538094043731689e-01,3.618982136249542236e-01,4.028277099132537842e-01,4.427803158760070801e-01,4.812368154525756836e-01,5.177268981933593750e-01,5.518373250961303711e-01,5.832165479660034180e-01,6.115813851356506348e-01,6.367151737213134766e-01,6.584720015525817871e-01,6.767754554748535156e-01,6.916162967681884766e-01,7.030499577522277832e-01,7.111915946006774902e-01,7.162122726440429688e-01,7.183298468589782715e-01,7.178044915199279785e-01,7.149264216423034668e-01,7.100076675415039062e-01,7.033709287643432617e-01,6.953369379043579102e-01,6.862144470214843750e-01,6.762921810150146484e-01,6.658320426940917969e-01,6.550663113594055176e-01,6.441949605941772461e-01,6.333823800086975098e-01,6.227571964263916016e-01,6.124083995819091797e-01,6.023826599121093750e-01,5.926834940910339355e-01,5.832718014717102051e-01,5.740683674812316895e-01,5.649621486663818359e-01,5.558134317398071289e-01,5.464655756950378418e-01,5.367501974105834961e-01,5.264956951141357422e-01,5.155351758003234863e-01,5.037136673927307129e-01,4.908928871154785156e-01,4.769585728645324707e-01,4.618258178234100342e-01,4.454426169395446777e-01,4.277950525283813477e-01,4.089149534702301025e-01,3.888789117336273193e-01,3.678176403045654297e-01,3.459110856056213379e-01,3.233910799026489258e-01,3.005330264568328857e-01,2.776490449905395508e-01,2.550823688507080078e-01,2.332040369510650635e-01,2.124053239822387695e-01,1.930968314409255981e-01,1.757027804851531982e-01,1.606565862894058228e-01,1.483838558197021484e-01,1.392982006072998047e-01,1.337852925062179565e-01
1.000000000000000000e+00,9.963279962539672852e-01,9.853465557098388672e-01,9.672334194183349609e-01,9.422935843467712402e-01,9.109267592430114746e-01,8.736163973808288574e-01,8.309241533279418945e-01,7.834918498992919922e-01,7.320361137390136719e-01,6.773414611816406250e-01,6.202471256256103516e-01,5.616326928138732910e-01,5.023971199989318848e-01,4.434372782707214355e-01,3.856270909309387207e-01,3.297976255416870117e-01,2.767241299152374268e-01,2.271133661270141602e-01,1.815995573997497559e-01,1.407382935285568237e-01,1.050055176019668579e-01,7.479316741228103638e-02,5.040539056062698364e-02,3.205524012446403503e-02,1.985875703394412994e-02,1.383446343243122101e-02,1.390122715383768082e-02,1.988039724528789520e-02,3.150074928998947144e-02,4.840535297989845276e-02,7.016205042600631714e-02,9.627516567707061768e-02,1.261981576681137085e-01,1.593460589647293091e-01,1.951091289520263672e-01,2.328627705574035645e-01,2.719805538654327393e-01,3.118449151515960693e-01,3.518538475036621094e-01,3.914345800876617432e-01,4.300486743450164795e-01,4.672019183635711670e-01,5.024518370628356934e-01,5.354124307632446289e-01,5.657607316970825195e-01,5.932400226593017578e-01,6.176610589027404785e-01,6.389026045799255371e-01,6.569111347198486328e-01,6.716973185539245605e-01,6.833333969116210938e-01,6.919484734535217285e-01,6.977223157882690430e-01,7.008789777755737305e-01,7.016786336898803711e-01,7.004071474075317383e-01,6.973664760589599609e-01,6.928611993789672852e-01,6.871897578239440918e-01,6.806313991546630859e-01,6.734396219253540039e-01,6.658368706703186035e-01,6.580117940902709961e-01,6.501179337501525879e-01,6.422726511955261230e-01,6.345555782318115234e-01,6.270062327384948730e-01,6.196238398551940918e-01,6.123642325401306152e-01,6.051440238952636719e-01,5.978426933288574219e-01,5.903103351593017578e-01,5.823741555213928223e-01,5.738474726676940918e-01,5.645385384559631348e-01,5.542587041854858398e-01,5.428308844566345215e-01,5.300964713096618652e-01,5.159231424331665039e-01,5.002081990242004395e-01,4.828862547874450684e-01,4.639335870742797852e-01,4.433708190917968750e-01,4.212705492973327637e-01,3.977597355842590332e-01,3.730221092700958252e-01,3.472973108291625977e-01,3.208786547183990479e-01,2.941033542156219482e-01,2.673474550247192383e-01,2.410171627998352051e-01,2.155428528785705566e-01,1.913762688636779785e-01,1.689850836992263794e-01,1.488455981016159058e-01,1.314347088336944580e-01,1.172194704413414001e-01,1.066389381885528564e-01,1.000982075929641724e-01
1.000000000000000000e+00,9.963278174400329590e-01,9.853454232215881348e-01,9.672303199768066406e-01,9.422879815101623535e-01,9.109199047088623047e-01,8.736111521720886230e-01,8.309262394905090332e-01,7.835094332695007324e-01,7.320799827575683594e-01,6.774246692657470703e-01,6.203852295875549316e-01,5.618420839309692383e-01,5.026948451995849609e-01,4.438401162624359131e-01,3.861499726772308350e-01,3.304525315761566162e-01,2.775187194347381592e-01,2.280495315790176392e-01,1.826725453138351440e-01,1.419361382722854614e-01,1.063068434596061707e-01,7.616720348596572876e-02,5.181078612804412842e-02,3.343790024518966675e-02,2.115371078252792358e-02,1.496461406350135803e-02,1.477792486548423767e-02,2.040459774434566498e-02,3.156518191099166870e-02,4.789629951119422913e-02,6.896293163299560547e-02,9.426888078451156616e-02,1.232710704207420349e-01,1.553907692432403564e-01,1.900271177291870117e-01,2.265679985284805298e-01,2.644017636775970459e-01,3.029274940490722656e-01,3.415642678737640381e-01,3.797601163387298584e-01,4.170017242431640625e-01,4.528217911720275879e-01,4.868051707744598389e-01,5.185944437980651855e-01,5.478956699371337891e-01,5.744800567626953125e-01,5.981850028038024902e-01,6.189153194427490234e-01,6.366400718688964844e-01,6.513900160789489746e-01,6.632542610168457031e-01,6.723747849464416504e-01,6.789402365684509277e-01,6.831794977188110352e-01,6.853517293930053711e-01,6.857363581657409668e-01,6.846238970756530762e-01,6.823004484176635742e-01,6.790382862091064453e-01,6.750856041908264160e-01,6.706600189208984375e-01,6.659428477287292480e-01,6.610788106918334961e-01,6.561747789382934570e-01,6.512997746467590332e-01,6.464846134185791016e-01,6.417202353477478027e-01,6.369574666023254395e-01,6.321065425872802734e-01,6.270386576652526855e-01,6.215936541557312012e-01,6.155841350555419922e-01,6.088033914566040039e-01,6.010391116142272949e-01,5.920763611793518066e-01,5.817121267318725586e-01,5.697609782218933105e-01,5.560642480850219727e-01,5.404963493347167969e-01,5.229690670967102051e-01,5.034405589103698730e-01,4.819155931472778320e-01,4.584525227546691895e-01,4.331677854061126709e-01,4.062374532222747803e-01,3.779013454914093018e-01,3.484577834606170654e-01,3.182602226734161377e-01,2.877072989940643311e-01,2.572359442710876465e-01,2.273123264312744141e-01,1.984255313873291016e-01,1.710844039916992188e-01,1.458078473806381226e-01,1.231211647391319275e-01,1.035419031977653503e-01,8.756835013628005981e-02,7.566352933645248413e-02,6.824276596307754517e-02
1.000000000000000000e+00,9.963281750679016113e-01,9.853454232215881348e-01,9.672293066978454590e-01,9.422860741615295410e-01,9.109188914299011230e-01,8.736144900321960449e-01,8.309409618377685547e-01,7.835444211959838867e-01,7.321470975875854492e-01,6.775382161140441895e-01,6.205614209175109863e-01,5.620984435081481934e-01,5.030495524406433105e-01,4.443104863166809082e-01,3.867510259151458740e-01,3.311966061592102051e-01,2.784128189086914062e-01,2.290956974029541016e-01,1.838651448488235474e-01,1.432616710662841797e-01,1.077432110905647278e-01,7.768104225397109985e-02,5.335761606693267822e-02,3.496181219816207886e-02,2.258615940809249878e-02,1.622480899095535278e-02,1.577375642955303192e-02,2.103375643491744995e-02,3.171622753143310547e-02,4.745289310812950134e-02,6.780461221933364868e-02,9.227634966373443604e-02,1.203276813030242920e-01,1.513869762420654297e-01,1.848634034395217896e-01,2.201569080352783203e-01,2.566718459129333496e-01,2.938242554664611816e-01,3.310541212558746338e-01,3.678327798843383789e-01,4.036723375320434570e-01,4.381326138973236084e-01,4.708266258239746094e-01,5.014268755912780762e-01,5.296681523323059082e-01,5.553508400917053223e-01,5.783398151397705078e-01,5.985650420188903809e-01,6.160187721252441406e-01,6.307518482208251953e-01,6.428700685501098633e-01,6.525276303291320801e-01,6.599212288856506348e-01,6.652836799621582031e-01,6.688719987869262695e-01,6.709583401679992676e-01,6.718186140060424805e-01,6.717185974121093750e-01,6.709043979644775391e-01,6.695904135704040527e-01,6.679570078849792480e-01,6.661441326141357422e-01,6.642512083053588867e-01,6.623381376266479492e-01,6.604261994361877441e-01,6.584972143173217773e-01,6.564928889274597168e-01,6.543170213699340820e-01,6.518331170082092285e-01,6.488708853721618652e-01,6.452283263206481934e-01,6.406829953193664551e-01,6.349975466728210449e-01,6.279321312904357910e-01,6.192534565925598145e-01,6.087441444396972656e-01,5.962147712707519531e-01,5.815083980560302734e-01,5.645086169242858887e-01,5.451465249061584473e-01,5.234026908874511719e-01,4.993153810501098633e-01,4.729821085929870605e-01,4.445632994174957275e-01,4.142881035804748535e-01,3.824496567249298096e-01,3.494051098823547363e-01,3.155661225318908691e-01,2.813930213451385498e-01,2.473788857460021973e-01,2.140494883060455322e-01,1.819472312927246094e-01,1.516351401805877686e-01,1.236809864640235901e-01,9.865320473909378052e-02,7.710459083318710327e-02,5.955908820033073425e-02,4.649760574102401733e-02,3.834160044789314270e-02
