0.000000000000000000e+00,0.000000000000000000e+00
3.003003075718879700e-03,6.789172766730189323e-04
6.006006151437759399e-03,1.379954162985086441e-03
9.009009227156639099e-03,2.101039746776223183e-03
1.201201230287551880e-02,2.839946420863270760e-03
1.501501537859439850e-02,3.594290930777788162e-03
1.801801845431327820e-02,4.361541010439395905e-03
2.102102153003215790e-02,5.139023531228303909e-03
2.402402460575103760e-02,5.923922639340162277e-03
2.702702768146991730e-02,6.713297683745622635e-03
3.003003075718879700e-02,7.504079490900039673e-03
3.303303569555282593e-02,8.293085731565952301e-03
3.603603690862655640e-02,9.077030234038829803e-03
3.903903812170028687e-02,9.852536022663116455e-03
4.204204306006431580e-02,1.061613485217094421e-02
4.504504799842834473e-02,1.136429514735937119e-02
4.804804921150207520e-02,1.209341455250978470e-02
5.105105042457580566e-02,1.279984787106513977e-02
5.405405536293983459e-02,1.347992755472660065e-02
5.705706030130386353e-02,1.412994973361492157e-02
6.006006151437759399e-02,1.474621519446372986e-02
6.306306272745132446e-02,1.532504614442586899e-02
6.606607139110565186e-02,1.586277037858963013e-02
6.906907260417938232e-02,1.635577157139778137e-02
7.207207381725311279e-02,1.680050417780876160e-02
7.507507503032684326e-02,1.719347573816776276e-02
7.807807624340057373e-02,1.753131300210952759e-02
8.108108490705490112e-02,1.781073212623596191e-02
8.408408612012863159e-02,1.802859269082546234e-02
8.708708733320236206e-02,1.818189769983291626e-02
9.009009599685668945e-02,1.826781034469604492e-02
9.309309720993041992e-02,1.828370243310928345e-02
9.609609842300415039e-02,1.822707429528236389e-02
9.909909963607788086e-02,1.809574104845523834e-02
1.021021008491516113e-01,1.788765378296375275e-02
1.051051095128059387e-01,1.760110072791576385e-02
1.081081107258796692e-01,1.723455823957920074e-02
1.111111119389533997e-01,1.678682863712310791e-02
1.141141206026077271e-01,1.625697873532772064e-02
1.171171218156814575e-01,1.564441062510013580e-02
1.201201230287551880e-01,1.494882907718420029e-02
1.231231242418289185e-01,1.417026575654745102e-02
1.261261254549026489e-01,1.330911647528409958e-02
1.291291266679763794e-01,1.236609462648630142e-02
1.321321427822113037e-01,1.134229637682437897e-02
1.351351439952850342e-01,1.023919787257909775e-02
1.381381452083587646e-01,9.058622643351554871e-03
1.411411464214324951e-01,7.802783511579036713e-03
1.441441476345062256e-01,6.474270951002836227e-03
1.471471488475799561e-01,5.076057743281126022e-03
1.501501500606536865e-01,3.611503634601831436e-03
1.531531512737274170e-01,2.084343228489160538e-03
1.561561524868011475e-01,4.986906424164772034e-04
1.591591686010360718e-01,-1.140973647125065327e-03
1.621621698141098022e-01,-2.829784527420997620e-03
1.651651710271835327e-01,-4.562540445476770401e-03
1.681681722402572632e-01,-6.333685014396905899e-03
1.711711734533309937e-01,-8.137326687574386597e-03
1.741741746664047241e-01,-9.967258200049400330e-03
1.771771758794784546e-01,-1.181695889681577682e-02
1.801801919937133789e-01,-1.367963384836912155e-02
1.831831932067871094e-01,-1.554819382727146149e-02
1.861861944198608398e-01,-1.741532795131206512e-02
1.891891956329345703e-01,-1.927349157631397247e-02
1.921921968460083008e-01,-2.111493982374668121e-02
1.951951980590820312e-01,-2.293174527585506439e-02
1.981981992721557617e-01,-2.471584267914295197e-02
2.012012004852294922e-01,-2.645904384553432465e-02
2.042042016983032227e-01,-2.815306372940540314e-02
2.072072178125381470e-01,-2.978959307074546814e-02
2.102102190256118774e-01,-3.136023506522178650e-02
2.132132202386856079e-01,-3.285666927695274353e-02
2.162162214517593384e-01,-3.427057713270187378e-02
2.192192226648330688e-01,-3.559373691678047180e-02
2.222222238779067993e-01,-3.681804984807968140e-02
2.252252250909805298e-01,-3.793553635478019714e-02
2.282282412052154541e-01,-3.893845155835151672e-02
2.312312424182891846e-01,-3.981925919651985168e-02
2.342342436313629150e-01,-4.057066515088081360e-02
2.372372448444366455e-01,-4.118574410676956177e-02
2.402402460575103760e-01,-4.165782779455184937e-02
2.432432472705841064e-01,-4.198071360588073730e-02
2.462462484836578369e-01,-4.214854538440704346e-02
2.492492496967315674e-01,-4.215597733855247498e-02
2.522522509098052979e-01,-4.199811071157455444e-02
2.552552521228790283e-01,-4.167058318853378296e-02
2.582582533359527588e-01,-4.116960987448692322e-02
2.612612545490264893e-01,-4.049197211861610413e-02
2.642642855644226074e-01,-3.963506966829299927e-02
2.672672867774963379e-01,-3.859696537256240845e-02
2.702702879905700684e-01,-3.737640753388404846e-02
2.732732892036437988e-01,-3.597280383110046387e-02
2.762762904167175293e-01,-3.438634425401687622e-02
2.792792916297912598e-01,-3.261791542172431946e-02
2.822822928428649902e-01,-3.066918253898620605e-02
2.852852940559387207e-01,-2.854259870946407318e-02
2.882882952690124512e-01,-2.624137513339519501e-02
2.912912964820861816e-01,-2.376958727836608887e-02
2.942942976951599121e-01,-2.113202586770057678e-02
2.972972989082336426e-01,-1.833438128232955933e-02
3.003003001213073730e-01,-1.538307126611471176e-02
3.033033013343811035e-01,-1.228541135787963867e-02
3.063063025474548340e-01,-9.049396961927413940e-03
3.093093037605285645e-01,-5.683958530426025391e-03
3.123123049736022949e-01,-2.198632573708891869e-03
3.153153359889984131e-01,1.396151958033442497e-03
3.183183372020721436e-01,5.089243408292531967e-03
3.213213384151458740e-01,8.868839591741561890e-03
3.243243396282196045e-01,1.272242516279220581e-02
3.273273408412933350e-01,1.663683727383613586e-02
3.303303420543670654e-01,2.059829235076904297e-02
3.333333432674407959e-01,2.459243312478065491e-02
3.363363444805145264e-01,2.860438264906406403e-02
3.393393456935882568e-01,3.261875361204147339e-02
3.423423469066619873e-01,3.661972656846046448e-02
3.453453481197357178e-01,4.059112444519996643e-02
3.483483493328094482e-01,4.451641067862510681e-02
3.513513505458831787e-01,4.837878048419952393e-02
3.543543517589569092e-01,5.216122046113014221e-02
3.573573529720306396e-01,5.584659799933433533e-02
3.603603839874267578e-01,5.941768363118171692e-02
3.633633852005004883e-01,6.285718083381652832e-02
3.663663864135742188e-01,6.614794582128524780e-02
3.693693876266479492e-01,6.927290558815002441e-02
3.723723888397216797e-01,7.221519947052001953e-02
3.753753900527954102e-01,7.495825737714767456e-02
3.783783912658691406e-01,7.748585939407348633e-02
3.813813924789428711e-01,7.978218793869018555e-02
3.843843936920166016e-01,8.183196187019348145e-02
3.873873949050903320e-01,8.362045139074325562e-02
3.903903961181640625e-01,8.513361215591430664e-02
3.933933973312377930e-01,8.635809272527694702e-02
3.963963985443115234e-01,8.728134632110595703e-02
3.993993997573852539e-01,8.789175003767013550e-02
4.024024009704589844e-01,8.817858248949050903e-02
4.054054021835327148e-01,8.813209831714630127e-02
4.084084033966064453e-01,8.774371445178985596e-02
4.114114344120025635e-01,8.700592070817947388e-02
4.144144356250762939e-01,8.591242134571075439e-02
4.174174368381500244e-01,8.445829153060913086e-02
4.204204380512237549e-01,8.263966441154479980e-02
4.234234392642974854e-01,8.045431226491928101e-02
4.264264404773712158e-01,7.790119946002960205e-02
4.294294416904449463e-01,7.498089224100112915e-02
4.324324429035186768e-01,7.169527560472488403e-02
4.354354441165924072e-01,6.804790347814559937e-02
4.384384453296661377e-01,6.404370069503784180e-02
4.414414465427398682e-01,5.968933179974555969e-02
4.444444477558135986e-01,5.499277263879776001e-02
4.474474489688873291e-01,4.996388405561447144e-02
4.504504501819610596e-01,4.461373761296272278e-02
4.534534513950347900e-01,3.895533457398414612e-02
4.564564824104309082e-01,3.300286456942558289e-02
4.594594836235046387e-01,2.677231468260288239e-02
4.624624848365783691e-01,2.028116583824157715e-02
4.654654860496520996e-01,1.354811526834964752e-02
4.684684872627258301e-01,6.593641359359025955e-03
4.714714884757995605e-01,-5.607737693935632706e-04
4.744744896888732910e-01,-7.891898974776268005e-03
4.774774909019470215e-01,-1.537570264190435410e-02
4.804804921150207520e-01,-2.298644743859767914e-02
4.834834933280944824e-01,-3.069780580699443817e-02
4.864864945411682129e-01,-3.848183527588844299e-02
4.894894957542419434e-01,-4.631022736430168152e-02
4.924924969673156738e-01,-5.415320396423339844e-02
4.954954981803894043e-01,-6.198083609342575073e-02
4.984984993934631348e-01,-6.976186484098434448e-02
5.015015006065368652e-01,-7.746516168117523193e-02
5.045045018196105957e-01,-8.505854755640029907e-02
5.075075030326843262e-01,-9.250999242067337036e-02
5.105105042457580566e-01,-9.978685528039932251e-02
5.135135054588317871e-01,-1.068568304181098938e-01
5.165165066719055176e-01,-1.136872544884681702e-01
5.195195078849792480e-01,-1.202460303902626038e-01
5.225225090980529785e-01,-1.265010386705398560e-01
5.255255103111267090e-01,-1.324209123849868774e-01
5.285285711288452148e-01,-1.379747539758682251e-01
5.315315723419189453e-01,-1.431321650743484497e-01
5.345345735549926758e-01,-1.478640139102935791e-01
